Time,URL
2023-11-04 06:33:02,https://sdms.udiseplus.gov.in/p1/v1/login?error=Invalid%20Captcha
2023-11-04 05:56:21,https://www.google.com/search?q=sspc&rlz=1C1VDKB_enIN1049IN1049&oq=sspc&gs_lcrp=EgZjaHJvbWUqCwgAEEUYJxg7GIoFMgsIABBFGCcYOxiKBTIGCAEQRRhAMgsIAhBFGCcYOxiKBTIHCAMQABiABDITCAQQLhiDARjHARixAxjRAxiABDIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPNIBCDIzNjFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 23:05:53,https://udiseplus.gov.in/#/page/oldlink
2023-11-03 23:05:51,https://sdms.udiseplus.gov.in/g2/#/sdmslogin/136
2023-11-03 23:05:50,https://sdms.udiseplus.gov.in/p2/v1/login
2023-11-03 23:05:50,https://sdms.udiseplus.gov.in/g2/#/home
2023-11-03 23:05:49,https://sdms.udiseplus.gov.in/g2/#/school/5434765/schoolDashboard/cy
2023-11-03 23:05:49,https://sdms.udiseplus.gov.in/g2/#/mainLoader
2023-11-03 23:05:13,https://sdms.udiseplus.gov.in/g2/#/school/5434765/viewStudentDetails/cy/5
2023-11-03 23:05:02,https://sdms.udiseplus.gov.in/g2/#/school/5434765/editStudent-cy/5/2/1245470021?formId=3&formEditFlag=1
2023-11-03 23:04:59,https://sdms.udiseplus.gov.in/g2/#/school/5434765/editStudent-cy/5/2/1242849297?formId=1&formEditFlag=1
2023-11-03 23:04:47,https://sdms.udiseplus.gov.in/g2/#/school/5434765/editStudent-cy/5/2/1246190064?formId=1&formEditFlag=1
2023-11-03 23:00:15,http://sdms.udiseplus.gov.in/p2/
2023-11-03 23:00:15,https://sdms.udiseplus.gov.in/p2/
2023-11-03 22:59:44,http://sdms.udiseplus.gov.in/p2/v1/login
2023-11-03 21:44:01,https://www.google.com/search?q=movierulz&rlz=1C1VDKB_enIN1049IN1049&oq=movieru&gs_lcrp=EgZjaHJvbWUqCQgAECMYJxiKBTIJCAAQIxgnGIoFMgYIARBFGDkyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYgAQyBwgJEAAYgASoAgCwAgA&sourceid=chrome&ie=UTF-8
2023-11-03 21:43:33,https://accounts.google.com/AddSession?hl=en&continue=https://www.google.com%3Fhl%3Den-US&ec=GAlA8wE
2023-11-03 21:43:33,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.google.com%3Fhl%3Den-US&ec=GAlA8wE&hl=en&flowName=GlifWebSignIn&flowEntry=AddSession&dsh=S336296875%3A1699047813342261&theme=glif
2023-11-03 21:17:54,https://www.google.com/search?sca_esv=579280459&rlz=1C1VDKB_enIN1049IN1049&sxsrf=AM9HkKl-EAchayjbRIQm8c1P3ThfQ8sunQ:1699046259347&q=oppourtunity&nfpr=1&sa=X&ved=2ahUKEwjc6_rF4KiCAxVu2DgGHan0AB8QvgUoAXoECAgQAg&biw=1536&bih=739&dpr=1.25
2023-11-03 21:17:40,https://www.google.com/search?q=oppourtunity&rlz=1C1VDKB_enIN1049IN1049&oq=oppourtunity&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIMCAEQABgKGLEDGIAEMg8IAhAAGAoYgwEYsQMYgAQyDAgDEAAYChixAxiABDIPCAQQABgKGIMBGLEDGIAEMgwIBRAAGAoYsQMYgAQyDwgGEAAYChiDARixAxiABDIJCAcQABgKGIAEMgwICBAAGAoYsQMYgAQyCQgJEAAYChiABNIBCDc4MzhqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 19:05:19,https://vipular.github.io/stuff/2022_DSA
2023-11-03 19:05:16,https://www.google.com/search?q=EE798b+IITK&sca_esv=579237292&rlz=1C1VDKB_enIN1049IN1049&sxsrf=AM9HkKlCeTBx_H9hlh6uQ1ZdY_CxoYQl5A%3A1699038303131&ei=X0RFZa3bB9eW4-EPgbS40AU&ved=0ahUKEwjthpL0wqiCAxVXyzgGHQEaDloQ4dUDCBA&uact=5&oq=EE798b+IITK&gs_lp=Egxnd3Mtd2l6LXNlcnAiC0VFNzk4YiBJSVRLMgUQABiiBDIFEAAYogQyBRAAGKIEMgUQABiiBDIFEAAYogRIhAdQqwVYqwVwAXgAkAEAmAG1AaABtQGqAQMwLjG4AQPIAQD4AQHCAggQABiiBBiwA-IDBBgBIEGIBgGQBgQ&sclient=gws-wiz-serp
2023-11-03 19:05:10,https://hello.iitk.ac.in/course/ee798b22
2023-11-03 19:05:03,https://www.google.com/search?q=EE798+IITK&rlz=1C1VDKB_enIN1049IN1049&oq=EE798+IITK&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRigAdIBCDMwNThqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 18:18:45,http://pkklib.iitk.ac.in/
2023-11-03 18:18:45,https://pkklib.iitk.ac.in/
2023-11-03 18:18:22,https://iitk.ac.in/eco/career-prospects-placements
2023-11-03 18:18:12,https://iitk.ac.in/eco/search-result?searchword=ECO714&searchphrase=all
2023-11-03 18:17:09,https://www.google.com/search?q=ECO714+iitk&sca_esv=579212778&rlz=1C1VDKB_enIN1049IN1049&sxsrf=AM9HkKlg58YpyZ0jo7XfdeX85pfpnre7Og%3A1699035422032&ei=HjlFZafJAff3seMPvL-7gAI&ved=0ahUKEwin0KmWuKiCAxX3e2wGHbzfDiAQ4dUDCBA&uact=5&oq=ECO714+iitk&gs_lp=Egxnd3Mtd2l6LXNlcnAiC0VDTzcxNCBpaXRrMgcQIRigARgKMgcQIRigARgKSIcVUIwDWOALcAF4AZABAJgBuwOgAf0JqgEJMC4yLjIuMC4xuAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICBRAAGKIEwgIFECEYoAHiAwQYACBBiAYBkAYC&sclient=gws-wiz-serp
2023-11-03 18:17:02,https://www.google.com/search?q=ECO714&rlz=1C1VDKB_enIN1049IN1049&oq=ECO714&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDMxNjNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 17:52:06,https://docs.google.com/spreadsheets/d/1U0TWmWfYPKCslai_5TtuT7IlzdGV3gzOw2VrxtAK9ng/edit#gid=1147110239
2023-11-03 17:52:06,https://docs.google.com/spreadsheets/d/1U0TWmWfYPKCslai_5TtuT7IlzdGV3gzOw2VrxtAK9ng/edit
2023-11-03 17:52:06,https://docs.google.com/spreadsheets/d/1U0TWmWfYPKCslai_5TtuT7IlzdGV3gzOw2VrxtAK9ng/edit?usp=sharing
2023-11-03 17:51:57,https://nwm.iitk.ac.in/?_task=mail&_caps=pdf%3D1%2Cflash%3D0%2Ctiff%3D0%2Cwebp%3D1&_uid=184316&_mbox=INBOX&_framed=1&_search=68f3f8330b0bf5021c42db22e43a2d78&_action=preview
2023-11-03 17:51:47,https://nwm.iitk.ac.in/?_task=mail&_token=Tf12x3UrpjM4vAPRGbDKMPV4rHRXU3wV
2023-11-03 17:43:42,https://www.iitk.ac.in/ee/data/Dept_courses_list_19-10-23.pdf
2023-11-03 17:41:47,https://www.iitk.ac.in/ee/admissions
2023-11-03 17:41:34,https://www.youtube.com/watch?v=6ywwfAoRV_U&list=PLFW6lRTa1g829epNHKEjb9KdHd2uUtW83&index=5
2023-11-03 17:41:34,https://www.youtube.com/watch?v=CXF3z8xdIeo&list=PLFW6lRTa1g829epNHKEjb9KdHd2uUtW83
2023-11-03 17:41:15,https://www.youtube.com/watch?v=CXF3z8xdIeo&list=PLFW6lRTa1g829epNHKEjb9KdHd2uUtW83&ab_channel=IITKanpurJuly2018
2023-11-03 17:39:59,https://www.iitk.ac.in/mwn/MLDL/registration.html
2023-11-03 17:39:56,http://www.iitk.ac.in/mwn/MLDL/docs/python_screenshot_Gaussian.png
2023-11-03 17:39:56,https://www.iitk.ac.in/mwn/MLDL/docs/python_screenshot_Gaussian.png
2023-11-03 17:37:36,https://www.iitk.ac.in/mwn/MLDL/index.html
2023-11-03 17:36:57,https://www.google.com/search?q=electrical+engineering+iitk&sca_esv=579179295&rlz=1C1VDKB_enIN1049IN1049&sxsrf=AM9HkKmojU_Tk-M7rR16ob_5ZpygzBZgUw%3A1699033012194&ei=tC9FZZisC-3dseMP47Mn&ved=0ahUKEwiY1pyZr6iCAxXtbmwGHePZCQAQ4dUDCBA&uact=5&oq=electrical+engineering+iitk&gs_lp=Egxnd3Mtd2l6LXNlcnAiG2VsZWN0cmljYWwgZW5naW5lZXJpbmcgaWl0azIFEAAYgAQyBRAAGIAEMggQABiKBRiGAzIIEAAYigUYhgMyCBAAGIoFGIYDMggQABiKBRiGA0j2FVC7CFjWEHABeAGQAQCYAagBoAGABqoBAzAuNbgBA8gBAPgBAcICChAAGEcY1gQYsAPCAgoQABiKBRiwAxhDwgIHEAAYigUYQ8ICChAAGIoFGLEDGEPCAggQABiKBRiRAsICCxAuGIAEGMcBGK8B4gMEGAAgQYgGAZAGCg&sclient=gws-wiz-serp
2023-11-03 17:36:53,https://www.google.com/search?q=electrical+engineering&rlz=1C1VDKB_enIN1049IN1049&oq=electrical&gs_lcrp=EgZjaHJvbWUqCggBEAAYsQMYgAQyDAgAEEUYORixAxiABDIKCAEQABixAxiABDIKCAIQABixAxiABDIHCAMQABiABDINCAQQABiDARixAxiKBTINCAUQABiDARixAxiABDINCAYQABixAxjJAxiABDIGCAcQRRhB0gEJMTY3NTlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 17:35:53,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1335861965
2023-11-03 17:35:31,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1301400720
2023-11-03 17:35:16,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1614983874
2023-11-03 17:34:10,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1855623441
2023-11-03 17:34:00,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1506064927
2023-11-03 17:32:46,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1478475533
2023-11-03 17:31:00,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=665264874
2023-11-03 17:29:05,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=240169201
2023-11-03 17:28:40,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1409234037
2023-11-03 17:28:24,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1678884335
2023-11-03 17:27:15,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1707710069
2023-11-03 17:27:02,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=45812081
2023-11-03 17:26:27,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1363945273
2023-11-03 17:26:13,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1059814048
2023-11-03 17:25:38,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=672763459
2023-11-03 17:25:28,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=816762027
2023-11-03 17:25:26,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1666206583
2023-11-03 17:25:23,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1561283330
2023-11-03 17:25:13,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=1430927125
2023-11-03 17:24:23,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=2031393858
2023-11-03 17:24:00,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=268841183
2023-11-03 17:22:21,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit#gid=0
2023-11-03 17:22:20,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit
2023-11-03 17:22:20,https://docs.google.com/spreadsheets/d/14FJ3rGRQ5c-gIfAQPSYjwBGarI9L6AdmSJeaGiEU_NM/edit?usp=sharing
2023-11-03 16:00:20,https://www.google.com/search?q=sspc&rlz=1C1VDKB_enIN1049IN1049&oq=sspc&gs_lcrp=EgZjaHJvbWUqCwgAEEUYJxg7GIoFMgsIABBFGCcYOxiKBTIGCAEQRRg7MgkIAhAAGEMYigUyEwgDEC4YgwEYxwEYsQMY0QMYgAQyBwgEEAAYgAQyDAgFEAAYChjJAxiABDIGCAYQRRg8MgYIBxBFGDzSAQgxNjU4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2023-11-03 15:55:26,https://www.cse.iitk.ac.in/pages/BTech2022_Person.html
2023-11-03 15:54:26,https://www.cse.iitk.ac.in/pages/Staff.html
2023-11-03 15:51:41,https://www.cse.iitk.ac.in/pages/Engineers.html
2023-11-03 15:51:21,https://www.cse.iitk.ac.in/pages/PostDocs.html
2023-11-03 15:51:04,https://www.cse.iitk.ac.in/users/ajain/
2023-11-03 15:49:18,http://vinaypn.github.io/
2023-11-03 15:49:18,https://www.cse.iitk.ac.in/users/vinaypn/
2023-11-03 15:48:33,https://sites.google.com/view/shashank
2023-11-03 15:48:32,https://www.cse.iitk.ac.in/users/shashanks/
2023-11-03 15:46:47,https://www.cse.iitk.ac.in/pages/ContactUs.html
2023-11-03 15:46:29,https://www.cse.iitk.ac.in/pages/HowToReach.html
2023-11-03 15:46:18,https://www.cse.iitk.ac.in/pages/DepartmentNewsletters.html
2023-11-03 15:46:06,https://www.cse.iitk.ac.in/pages/AboutTheDepartment.html
2023-11-03 15:44:19,https://www.google.com/search?gs_ssp=eJzj4tFP1zcsNE0qN463qDRgtFI1qDC2tEw2NjcwMkpMSkxOSjS2MqiwME4xSzYwt0g1TTY0sTBP8-JILk5VyMwsyQYAMYASCA&q=cse+iitk&rlz=1C1VDKB_enIN1049IN1049&oq=CSE&gs_lcrp=EgZjaHJvbWUqEggBEC4YQxivARjHARiKBRiOBTIMCAAQRRg5GLEDGIAEMhIIARAuGEMYrwEYxwEYigUYjgUyCQgCEAAYQxiKBTIJCAMQABhDGIoFMgYIBBBFGDwyBggFEEUYPDIGCAYQRRg8MgYIBxBFGDzSAQgyOTg4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2023-11-03 15:43:55,https://www.cse.iitk.ac.in/pages/AdmissionBTech.html
2023-11-03 15:42:39,https://surge.iitk.ac.in/about.html
2023-11-03 15:42:23,http://surge.iitk.ac.in/
2023-11-03 15:42:22,http://www.iitk.ac.in/surge/
2023-11-03 15:42:22,https://www.iitk.ac.in/surge/
2023-11-03 15:41:58,http://172.26.142.68/examscheduler
2023-11-03 15:40:29,https://www.cse.iitk.ac.in/pages/ResearchAreas.html
2023-11-03 15:40:16,https://www.cse.iitk.ac.in/pages/CS210.html
2023-11-03 15:40:11,https://www.google.com/search?q=cs210+iitk&rlz=1C1VDKB_enIN1049IN1049&oq=CS210&gs_lcrp=EgZjaHJvbWUqCQgBEAAYQxiKBTILCAAQRRg5GEMYigUyCQgBEAAYQxiKBTIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDMxMjJqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2023-11-03 15:33:40,https://www.google.com/search?q=mathematics+and+statistics+iitk&sca_esv=579097243&rlz=1C1VDKB_enIN1049IN1049&sxsrf=AM9HkKmH0WniI8wwZvsZ6LFkdWPd62Q-9A%3A1699002182452&ei=RrdEZcWeG9CeseMPkZqE0As&oq=mat&gs_lp=Egxnd3Mtd2l6LXNlcnAiA21hdCoCCAEyBxAjGIoFGCcyBxAjGIoFGCcyBxAjGIoFGCcyDRAuGIoFGMcBGNEDGEMyCxAAGIAEGLEDGIMBMg0QABiKBRixAxiDARhDMgsQABiABBixAxiDATILEAAYgAQYsQMYgwEyCxAuGIoFGLEDGIMBMgsQABiABBixAxiDAUiKOFC3DVj4JnACeAGQAQSYAYUCoAH8DKoBBTAuNC40uAEByAEA-AEBqAIUwgIHECMYsAMYJ8ICChAAGEcY1gQYsAPCAhYQLhiKBRjHARjRAxjIAxiwAxhD2AEBwgIQEC4YigUYyAMYsAMYQ9gBAcICBRAAGIAEwgILEC4YgAQYxwEYrwHCAgcQIxjqAhgnwgIHEC4Y6gIYJ8ICFhAuGIoFGMcBGNEDGOoCGLQCGEPYAQLCAhAQABiKBRjqAhi0AhhD2AECwgIHEC4YigUYJ8ICBxAuGIoFGEPCAgcQABiKBRhDwgITEC4YigUYsQMYgwEYxwEY0QMYQ-IDBBgAIEGIBgGQBgy6BgQIARgIugYGCAIQARgB&sclient=gws-wiz-serp
2023-11-03 15:33:29,https://www.google.com/search?q=sbi+collect&rlz=1C1VDKB_enIN1049IN1049&oq=sbi+collect&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORiDARixAxiABDIJCAEQIxgnGIoFMgwIAhAAGBQYhwIYgAQyDQgDEAAYgwEYsQMYgAQyBwgEEAAYgAQyCggFEAAYsQMYgAQyDQgGEAAYgwEYsQMYgAQyBwgHEAAYgAQyCggIEAAYsQMYgAQyDQgJEAAYgwEYsQMYgASoAgCwAgA&sourceid=chrome&ie=UTF-8
2023-11-03 15:00:45,https://sites.google.com/view/jhasom
2023-11-03 15:00:21,https://www.iitk.ac.in/new/somnath-jha
2023-11-03 14:22:00,https://pingala.iitk.ac.in/IITK-0/login?error
2023-11-03 13:34:31,https://www.google.com/search?q=maths+department+iitk&oq=math&gs_lcrp=EgZjaHJvbWUqCwgAEEUYJxg7GIoFMgsIABBFGCcYOxiKBTIGCAEQRRhBMgYIAhBFGDwyDAgDEEUYORixAxiABDIGCAQQRRg8MgYIBRBFGEEyBggGEEUYQTIJCAcQIxgnGIoFMgYICBBFGDsyCggJEAAYkQIYigXSAQgzMTc1ajBqN6gCALACAA&client=ms-android-oppo-rvo3&sourceid=chrome-mobile&ie=UTF-8
2023-11-03 12:57:09,https://www.google.com/search?q=pingala+iit+kanpur&oq=&gs_lcrp=EgZjaHJvbWUqCQgCECMYJxjqAjIJCAAQIxgnGOoCMgkIARAjGCcY6gIyCQgCECMYJxjqAjIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyCQgFECMYJxjqAjIJCAYQIxgnGOoCMgkIBxAjGCcY6gIyCQgIECMYJxjqAjIJCAkQIxgnGOoCMgkIChAjGCcY6gIyCQgLECMYJxjqAjIJCAwQIxgnGOoCMgkIDRAjGCcY6gIyCQgOEC4YJxjqAjIPCA8QLhgDGI8BGLQCGOoCMhEIEBAAGAMYQhiPARi0AhjqAjIRCBEQABgDGEIYjwEYtAIY6gIyEQgSEAAYAxhCGI8BGLQCGOoCMhEIExAAGAMYQhiPARi0AhjqAtIBBi0xajBqN6gCFLACAQ&client=ms-android-oppo-rvo3&sourceid=chrome-mobile&ie=UTF-8
2023-11-03 12:47:33,https://chat.openai.com/c/f22d0a01-bfb4-4bf2-b257-d0977ed3a3f0
2023-11-03 12:47:08,https://www.google.com/search?q=chatgpt&oq=chatg&gs_lcrp=EgZjaHJvbWUqCQgBECMYJxiKBTIGCAAQRRg5MgkIARAjGCcYigUyBAgCEAUyDwgDEAAYQxiDARixAxiKBTIPCAQQABhDGIMBGLEDGIoFMgwIBRAAGEMYsQMYigUyCQgGEAAYChiABDIJCAcQABhDGIoFMgwICBAAGEMYsQMYigUyDQgJEAAYgwEYsQMYgATSAQgxODQ0ajBqN6gCALACAA&client=ms-android-oppo-rvo3&sourceid=chrome-mobile&ie=UTF-8
2023-11-03 12:42:47,https://passwords.google.com/?ep=1&rapt=AEjHL4NWLGBax7Z_AmzGoL5goxELnMNmL5i2DhD4AUpPl8Pi4JO_Yl1XY5NEalC1Hxdua12qz8UXex6TfDrpznl8F6rPcj-Pcw
